target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	304.63	128	34.4061
NM_001281925.1	634	375.12	216.761	47.316
NM_001285876.1	834	563.006	27.1477	3.94837
NM_001286187.1	1110	836.378	432.988	42.3907
NM_001290408.1	830	559.231	4	0.585688
NM_001291139.1	4671	4397.38	9	0.167589
NM_001291140.1	4671	4397.38	9	0.167589
NM_001291520.1	4282	4008.38	831.318	16.9823
NM_001293736.1	2063	1789.38	8.09682	0.370518
NM_001301748.1	4136	3862.38	2065.62	43.7918
XM_004600099.2	4960	4686.38	24	0.419345
XM_004600101.2	2089	1815.38	327.292	14.7627
XM_004600104.2	2631	2357.38	270.737	9.40408
XM_004600106.2	1814	1540.38	2439	129.653
XM_004600110.2	5382	5108.38	20.0023	0.320623
XM_004600111.2	7707	7433.38	312.007	3.43697
XM_004600112.2	2780	2506.38	354	11.5652
XM_004600113.2	6730	6456.38	428	5.42816
XM_004600116.2	4584	4310.38	1392	26.4437
XM_004600117.2	5632	5358.38	872.765	13.3371
XM_004600118.2	3291	3017.38	304	8.24977
XM_004600119.2	4040	3766.38	590.674	12.8417
XM_004600122.3	1286	1012.38	203	16.4192
XM_004600124.2	2122	1848.38	0	0
XM_004600126.2	8802	8528.38	0	0
XM_004600127.2	8714	8440.38	89.6249	0.86949
XM_004600128.2	1680	1406.38	1	0.0582231
XM_004600129.2	3277	3003.38	611.42	16.6697
XM_004600134.2	3956	3682.38	67	1.48986
XM_004600135.2	2791	2517.38	159.521	5.18882
XM_004600136.2	2646	2372.38	656	22.6422
XM_004600137.2	2111	1837.38	390.773	17.415
XM_004600138.2	5001	4727.38	1109	19.2092
XM_004600140.2	6744	6470.38	13.5303	0.171228
XM_004600145.3	7206	6932.38	328.099	3.87543
XM_004600146.2	4518	4244.38	262.634	5.06681
XM_004600147.2	3462	3188.38	42.3662	1.08805
XM_004600156.2	2914	2640.38	0	0
XM_004600157.2	8233	7959.38	0	0
XM_004600158.2	8206	7932.38	59.4044	0.613215
XM_004600160.2	7984	7710.38	0.0491571	0.000522045
XM_004600162.2	7895	7621.38	255.546	2.74558
XM_004600163.2	822	551.287	0	0
XM_004600165.2	3870	3596.38	337	7.67295
XM_004600170.2	2808	2534.38	70	2.26164
XM_004600171.2	7949	7675.38	0.128189	0.00136757
XM_004600172.2	1592	1318.38	421	26.1481
XM_004600174.2	915	642.399	11422.5	1455.98
XM_004600175.2	5371	5097.38	375.904	6.03848
XM_004600178.3	4251	3977.38	337	6.93794
XM_004600179.2	4101	3827.38	1549	33.1396
XM_004600180.2	4123	3849.38	47	0.999781
XM_004600189.2	589	335.964	643	156.717
XM_004600194.3	3168	2894.38	1213.93	34.3429
XM_004600197.2	971	697.733	4	0.469427
XM_004600198.2	4479	4205.38	551	10.7286
XM_004600201.2	825	554.287	191.775	28.3306
XM_004600205.3	803	532.831	841	129.242
XM_004600206.3	1632	1358.38	998	60.16
XM_004600208.2	1445	1171.38	114.363	7.99438
XM_004600210.2	823	552.287	6063	898.919
XM_004600212.2	2583	2309.38	0	0
XM_004600213.2	2449	2175.38	46.4661	1.74904
XM_004600214.3	3219	2945.38	8849.87	246.033
XM_004600215.2	6567	6293.38	0	0
XM_004600216.3	1298	1024.38	966	77.2173
XM_004600219.3	5369	5095.38	149.146	2.3968
XM_004600220.2	2387	2113.38	351	13.5996
