target_id	length	eff_length	est_counts	tpm
NM_001001127.1	1904	1630.51	66	2.74594
NM_001001129.1	1479	1205.51	2	0.112546
NM_001001131.1	843	569.576	4	0.476408
NM_001001189.1	1509	1235.51	425.734	23.3756
NM_001001192.1	1296	1022.51	266.519	17.6819
NM_001001193.1	502	229.115	2	0.592172
NM_001001194.1	514	241.021	8	2.25168
NM_001001195.2	2523	2249.51	6253.84	188.594
NM_001001201.1	1193	919.513	106.751	7.8756
NM_001001203.1	948	674.513	21	2.11203
NM_001001291.2	754	480.576	1	0.141159
NM_001001292.1	3971	3697.51	0	0
NM_001001293.1	2057	1783.51	175.101	6.66015
NM_001001294.1	1705	1431.51	13	0.616054
NM_001001296.5	478	205.436	13239	4371.69
NM_001001298.1	1544	1270.51	0	0
NM_001001299.2	1624	1350.51	808	40.5867
NM_001001300.1	2054	1780.51	271.584	10.3474
NM_001001301.1	2162	1888.51	6.99594	0.251303
NM_001001302.1	5825	5551.51	6.5108	0.0795598
NM_001001304.2	2221	1947.51	2269	79.036
NM_001001305.3	2792	2518.51	2.58106	0.0695223
NM_001001310.4	834	560.576	59	7.13983
NM_001001311.2	1592	1318.51	3306.52	170.121
NM_001001312.2	1725	1451.51	1144.2	53.4751
NM_001001313.2	1991	1717.51	51.0742	2.01731
NM_001001314.2	1855	1581.51	1.00598	0.0431504
NM_001001315.2	713	439.714	54101	8346.52
NM_001001316.1	1102	828.513	221.049	18.0992
NM_001001328.2	1251	977.513	388.671	26.9731
NM_001001337.1	1723	1449.51	9.54242	0.446588
NM_001001340.2	1393	1119.51	0	0
NM_001001341.1	1510	1236.51	0	0
NM_001001460.1	2089	1815.51	61.3162	2.29111
NM_001001461.1	1128	854.513	7	0.555712
NM_001001462.1	3002	2728.51	687.001	17.0806
NM_001001463.2	2538	2264.51	153.329	4.59326
NM_001001464.1	2100	1826.51	45.3952	1.686
NM_001001465.1	3613	3339.51	499.862	10.154
NM_001001466.1	3187	2913.51	19.7099	0.458922
NM_001001467.1	1842	1568.51	856	37.0217
NM_001001468.1	2215	1941.51	3367	117.645
NM_001001469.1	3733	3459.51	273.322	5.35957
NM_001001470.1	1359	1085.51	231.234	14.4506
NM_001001471.1	2909	2635.51	2012	51.7885
NM_001001472.2	1711	1437.51	3296	155.541
NM_001001473.2	1681	1407.51	20.6895	0.997166
NM_001001527.1	522	249.021	0	0
NM_001001528.2	2949	2675.51	279.383	7.08376
NM_001001529.1	2178	1904.51	733.225	26.1171
NM_001001530.1	2085	1811.51	11.8369	0.443267
NM_001001531.1	1642	1368.51	8098	401.421
NM_001001603.1	1197	923.513	1	0.0734561
NM_001001604.1	1128	854.513	4.8334	0.383711
NM_001001605.3	778	504.576	198.799	26.7275
NM_001001606.1	231	37.3507	0	0
NM_001001607.2	511	238.021	0	0
NM_001001608.2	604	330.826	2	0.410111
NM_001001609.2	655	381.753	0	0
NM_001001610.2	672	398.714	0	0
NM_001001611.2	693	419.714	0	0
NM_001001613.1	1337	1063.51	29709.5	1895.06
NM_001001614.1	1132	858.513	139	10.9834
NM_001001615.1	3203	2929.51	200.372	4.63995
NM_001001616.1	2845	2571.51	0	0
NM_001001733.2	2136	1862.51	36.9871	1.34717
NM_001001741.1	676	402.714	0	0
NM_001001742.1	1408	1134.51	3	0.179383
NM_001001743.1	841	567.576	0	0
NM_001001744.1	2416	2142.51	0	0
NM_001001745.1	1114	840.513	13.1231	1.05916
NM_001001746.1	1128	854.513	0	0
NM_001001747.2	7804	7530.51	842.352	7.58822
NM_001001748.2	1506	1232.51	2405	132.371
NM_001001749.1	1686	1412.51	82.5217	3.9632
NM_001001750.2	1262	988.513	99283.2	6813.4
NM_001001751.2	1637	1363.51	297	14.7764
NM_001001752.1	1756	1482.51	105.34	4.8202
NM_001001753.1	1824	1550.51	0	0
NM_001001754.1	8460	8186.51	0	0
NM_001001755.1	3537	3263.51	0	0
NM_001001756.1	1820	1546.51	37	1.623
NM_001001757.1	2160	1886.51	3	0.107878
NM_001001758.2	2675	2401.51	14.8657	0.419924
NM_001001759.1	3052	2778.51	30	0.732453
NM_001001760.1	2779	2505.51	64.4291	1.74444
NM_001001761.2	1669	1395.51	0	0
NM_001001763.1	1737	1463.51	0	0
NM_001001764.1	1280	1006.51	50.1001	3.37668
NM_001001765.1	1196	922.513	193.533	14.2316
NM_001001766.1	978	704.513	258.884	24.9279
NM_001001767.2	2531	2257.51	2720.95	81.7638
NM_001001772.1	2182	1908.51	6.25854	0.222458
NM_001001773.1	2259	1985.51	11	0.375829
NM_001001774.1	3021	2747.51	5.20189	0.128438
NM_001001775.3	4041	3767.51	7.09327	0.127721
NM_001001776.1	1289	1015.51	333.575	22.2833
NM_001001777.1	933	659.513	655.038	67.3773
NM_001001778.2	2409	2135.51	2119	67.3131
NM_001001779.1	652	378.753	0	0
NM_001001780.1	270	46.9164	4	5.78371
NM_001001781.1	790	516.576	0	0
NM_001001782.1	1930	1656.51	10.6552	0.436353
NM_001001783.1	556	282.916	4991	1196.74
NM_001001784.1	851	577.576	8.18693	0.961573
NM_001001785.1	2759	2485.51	368.668	10.0621
NM_001001858.2	905	631.513	10424.2	1119.78
NM_001001879.1	2405	2131.51	239	7.60643
NM_001001897.1	2145	1871.51	41.8992	1.51874
NM_001001899.1	2624	2350.51	938.915	27.0978
NM_001001901.2	1644	1370.51	0	0
NM_001002242.1	1513	1239.51	925.166	50.6337
NM_001002856.1	495	222.16	3135.8	957.533
NM_001003718.1	2496	2222.51	0	0
NM_001003797.1	2812	2538.51	12.9344	0.345652
NM_001004368.1	5336	5062.51	299	4.0066
NM_001004369.1	1460	1186.51	2620.82	149.842
NM_001004370.1	1678	1404.51	6	0.289799
NM_001004371.1	5423	5149.51	1013	13.3449
NM_001004372.1	910	636.513	380	40.4992
NM_001004373.1	1908	1634.51	154.33	6.4052
NM_001004374.2	610	336.826	0	0
NM_001004375.2	502	229.115	332	98.3005
NM_001004376.3	554	280.916	787	190.051
NM_001004378.2	1139	865.513	15381	1205.54
NM_001004379.1	883	609.576	16737	1862.6
NM_001004380.1	2870	2596.51	7182	187.64
NM_001004381.3	4991	4717.51	135	1.94129
NM_001004382.2	1675	1401.51	0	0
NM_001004383.1	2380	2106.51	25.1192	0.808932
NM_001004384.2	797	523.576	2	0.259132
NM_001004385.1	2214	1940.51	0	0
NM_001004386.1	2737	2463.51	1781.46	49.0559
NM_001004387.1	3712	3438.51	37.6544	0.742875
NM_001004388.3	3410	3136.51	9876.58	213.614
NM_001004389.2	1814	1540.51	4404.4	193.951
NM_001004390.2	549	275.944	1.00142	0.246188
NM_001004391.1	2954	2680.51	4.72529	0.119586
NM_001004392.2	4918	4644.51	25	0.365149
NM_001004393.1	705	431.714	6.23358	0.979516
NM_001004395.1	3967	3693.51	6	0.1102
NM_001004396.1	1048	774.513	455	39.8523
NM_001004397.1	1127	853.513	646.174	51.3582
NM_001004398.1	3220	2946.51	2	0.046046
NM_001004399.1	1158	884.513	851	65.2674
NM_001004400.2	1651	1377.51	1139.75	56.1288
NM_001004401.1	2950	2676.51	1999	50.6657
NM_001004402.1	3297	3023.51	8817	197.824
NM_001004403.2	1809	1535.51	4905	216.699
NM_001004404.2	2370	2096.51	80.5895	2.60766
NM_001004405.2	3451	3177.51	93.6666	1.99971
NM_001004406.1	1369	1095.51	26.82	1.66078
NM_001004407.1	868	594.576	39	4.44967
NM_001004408.2	5951	5677.51	8	0.0955878
NM_001004409.2	2576	2302.51	196.924	5.80186
NM_001004410.1	3452	3178.51	1106	23.6049
NM_001004411.1	1950	1676.51	30.3024	1.22614
NM_001004412.1	2716	2442.51	612	16.9975
NM_001004413.2	2784	2510.51	1143	30.8855
NM_001004414.2	528	254.996	7.56211	2.01178
NM_001004429.3	2846	2572.51	4811.07	126.869
NM_001004493.4	8330	8056.51	0	0
NM_001004709.4	7946	7672.51	0	0
NM_001004765.2	1889	1615.51	0	0
NM_001004766.1	1728	1454.51	1105	51.5366
NM_001004767.1	2271	1997.51	300.788	10.2151
NM_001004768.1	2584	2310.51	738	21.668
NM_001004769.1	1154	880.513	16.5053	1.27163
NM_001005345.1	2159	1885.51	201.376	7.24518
NM_001005346.1	2635	2361.51	617	17.7242
NM_001005347.2	2991	2717.51	38.9617	0.972607
NM_001005427.1	1891	1617.51	139	5.82959
NM_001005431.1	1437	1163.51	105.445	6.14789
NM_001005571.1	1646	1372.51	16.2393	0.802642
NM_001005616.1	3322	3048.51	1.21344	0.0270024
NM_001005618.1	3887	3613.51	4799	90.0932
NM_001005791.1	1433	1159.51	435	25.4498
NM_001005796.2	2565	2291.51	935.195	27.6854
NM_001005798.1	4026	3752.51	2052.57	37.1062
NM_001005800.1	3054	2780.51	1275.93	31.1295
NM_001005802.1	1036	762.513	1283	114.143
NM_001005805.1	1177	903.513	221.006	16.5936
NM_001005808.2	2905	2631.51	1677.8	43.2519
NM_001005811.1	4422	4148.51	350.408	5.72997
NM_001005813.1	1811	1537.51	572.104	25.2422
NM_001005816.1	2166	1892.51	477.515	17.1166
NM_001005819.1	2286	2012.51	4068	137.124
NM_001005820.1	3495	3221.51	0.827055	0.0174159
NM_001005821.1	851	577.576	908	106.647
NM_001005822.1	1341	1067.51	85.2556	5.41777
NM_001005823.1	961	687.513	1535.94	151.553
NM_001005825.1	2214	1940.51	425.778	14.8846
NM_001005827.1	2311	2037.51	2487.34	82.8145
NM_001005830.1	2274	2000.51	888.873	30.1418
NM_001005831.1	2224	1950.51	301.192	10.4753
NM_001005833.1	1159	885.513	987	75.6124
NM_001005834.2	2043	1769.51	1302	49.9146
NM_001005835.1	3207	2933.51	2412	55.7776
NM_001005836.1	3107	2833.51	571.903	13.692
NM_001005837.1	1794	1520.51	116.081	5.17894
NM_001005838.1	1861	1587.51	291.448	12.4542
NM_001005839.1	2189	1915.51	2334	82.6583
NM_001005840.1	2017	1743.51	693	26.9637
NM_001005841.1	1558	1284.51	2983	157.538
NM_001005842.1	3193	2919.51	2905	67.5004
NM_001005843.1	1070	796.513	1867	159.009
NM_001005848.2	1291	1017.51	200.197	13.3472
NM_001006128.1	2043	1769.51	4667	178.918
NM_001006129.2	1815	1541.51	323.486	14.2357
NM_001006130.1	2733	2459.51	772.368	21.3033
NM_001006131.2	1824	1550.51	892.484	39.0477
NM_001006132.1	3650	3376.51	375.743	7.54906
NM_001006133.1	2602	2328.51	853.666	24.8703
NM_001006134.1	3159	2885.51	1206.43	28.3629
NM_001006135.1	2139	1865.51	3798	138.111
NM_001006136.2	2152	1878.51	2168	78.2917
NM_001006137.1	1304	1030.51	7051.67	464.204
NM_001006138.1	1862	1588.51	1657.96	70.8032
NM_001006139.1	3648	3374.51	2037.38	40.9573
NM_001006140.2	2241	1967.51	609	20.9976
NM_001006141.1	3115	2841.51	1493	35.6435
NM_001006142.1	2858	2584.51	2608.12	68.4571
NM_001006143.1	2200	1926.51	1592	56.0585
NM_001006144.1	1983	1709.51	1317.88	52.2966
NM_001006145.1	1958	1684.51	2360	95.0404
NM_001006146.1	2643	2369.51	1692	48.4409
NM_001006147.1	3084	2810.51	5393	130.171
NM_001006148.1	3211	2937.51	1548	35.7488
NM_001006149.1	1705	1431.51	3720	176.286
NM_001006150.1	2388	2114.51	2445.1	78.4434
NM_001006151.1	1616	1342.51	1937	97.8773
NM_001006152.1	1854	1580.51	2911.87	124.981
NM_001006153.1	1758	1484.51	523.96	23.9434
NM_001006154.2	2281	2007.51	2292.17	77.4567
NM_001006155.1	2224	1950.51	600.339	20.8794
NM_001006156.1	2105	1831.51	555	20.5567
NM_001006158.1	1834	1560.51	1266.43	55.0535
NM_001006159.2	2182	1908.51	90.5985	3.2203
NM_001006160.2	1054	780.513	1438	124.983
NM_001006161.3	4188	3914.51	1365.57	23.665
NM_001006162.1	2088	1814.51	601.615	22.4921
NM_001006163.1	1613	1339.51	1510.41	76.4924
NM_001006164.1	2230	1956.51	168.07	5.82745
NM_001006165.1	1943	1669.51	229.456	9.32353
NM_001006166.1	3072	2798.51	407.367	9.87482
NM_001006167.2	1906	1632.51	308	12.7987
NM_001006169.1	1527	1253.51	1325	71.7064
NM_001006170.1	976	702.513	165.117	15.9444
NM_001006171.1	1600	1326.51	3119	159.505
NM_001006172.2	1619	1345.51	233.551	11.7751
NM_001006174.1	1537	1263.51	384.004	20.6171
NM_001006175.1	2878	2604.51	416.665	10.8525
NM_001006176.2	3248	2974.51	1853	42.2601
NM_001006177.1	1905	1631.51	1087.13	45.2025
NM_001006178.1	1313	1039.51	127.806	8.34052
NM_001006179.1	2708	2434.51	501.931	13.9863
NM_001006180.1	1082	808.513	3926	329.408
NM_001006181.1	2761	2487.51	0	0
NM_001006182.1	1997	1723.51	1794.42	70.6287
NM_001006183.1	981	707.513	2311	221.583
NM_001006184.1	3340	3066.51	1957	43.2929
NM_001006185.1	1896	1622.51	585	24.459
NM_001006186.1	2015	1741.51	2838.45	110.567
NM_001006187.1	2419	2145.51	488	15.4298
NM_001006188.1	2292	2018.51	369.374	12.4138
NM_001006189.1	1431	1157.51	1238	72.5547
NM_001006190.1	2274	2000.51	4380	148.526
NM_001006191.2	2911	2637.51	2118.92	54.4993
NM_001006192.2	1667	1393.51	3850	187.422
NM_001006193.1	2374	2100.51	917.676	29.637
NM_001006194.1	1439	1165.51	485.252	28.2437
