target_id	length	eff_length	est_counts	tpm
NM_001001127.1	1904	1630.01	2219	86.3796
NM_001001129.1	1479	1205.01	14.6633	0.772123
NM_001001131.1	843	569.013	26	2.89932
NM_001001189.1	1509	1235.01	340.559	17.4971
NM_001001192.1	1296	1022.01	185.248	11.5012
NM_001001193.1	502	228.931	30	8.31497
NM_001001194.1	514	240.721	118	31.1038
NM_001001195.2	2523	2249.01	6	0.16928
NM_001001201.1	1193	919.013	83.6208	5.77348
NM_001001203.1	948	674.013	0	0
NM_001001291.2	754	480.176	0	0
NM_001001292.1	3971	3697.01	0	0
NM_001001293.1	2057	1783.01	479.322	17.0576
NM_001001294.1	1705	1431.01	3	0.133022
NM_001001296.5	478	205.405	2367	731.193
NM_001001298.1	1544	1270.01	2	0.0999233
NM_001001299.2	1624	1350.01	97	4.5591
NM_001001300.1	2054	1780.01	180.172	6.42256
NM_001001301.1	2162	1888.01	0	0
NM_001001302.1	5825	5551.01	0	0
NM_001001304.2	2221	1947.01	775	25.2568
NM_001001305.3	2792	2518.01	0	0
NM_001001310.4	834	560.013	0	0
NM_001001311.2	1592	1318.01	12.6276	0.607921
NM_001001312.2	1725	1451.01	3	0.131188
NM_001001313.2	1991	1717.01	0	0
NM_001001314.2	1855	1581.01	0	0
NM_001001315.2	713	439.222	83445	12054.8
NM_001001316.1	1102	828.013	301.951	23.139
NM_001001328.2	1251	977.013	392.753	25.5073
NM_001001337.1	1723	1449.01	11.105	0.486286
NM_001001340.2	1393	1119.01	0	0
NM_001001341.1	1510	1236.01	0	0
NM_001001460.1	2089	1815.01	128.313	4.48576
NM_001001461.1	1128	854.013	52	3.86353
NM_001001462.1	3002	2728.01	519.68	12.0874
NM_001001463.2	2538	2264.01	272.804	7.6457
NM_001001464.1	2100	1826.01	19.5309	0.678678
NM_001001465.1	3613	3339.01	482.514	9.16931
NM_001001466.1	3187	2913.01	49.1051	1.06962
NM_001001467.1	1842	1568.01	1370	55.4391
NM_001001468.1	2215	1941.01	2918	95.3898
NM_001001469.1	3733	3459.01	313.555	5.75183
NM_001001470.1	1359	1085.01	63.2013	3.69604
NM_001001471.1	2909	2635.01	3760	90.542
NM_001001472.2	1711	1437.01	3973	175.43
NM_001001473.2	1681	1407.01	4.49159	0.202557
NM_001001527.1	522	248.672	0	0
NM_001001528.2	2949	2675.01	1268.22	30.0826
NM_001001529.1	2178	1904.01	783.596	26.1136
NM_001001530.1	2085	1811.01	343.556	12.0371
NM_001001531.1	1642	1368.01	6091	282.516
NM_001001603.1	1197	923.013	12	0.824933
NM_001001604.1	1128	854.013	0	0
NM_001001605.3	778	504.176	66.4467	8.36249
NM_001001606.1	231	38.7174	0	0
NM_001001607.2	511	237.793	0	0
NM_001001608.2	604	330.257	1	0.192129
NM_001001609.2	655	381.222	7	1.16511
NM_001001610.2	672	398.222	26	4.14279
NM_001001611.2	693	419.222	29	4.38934
NM_001001613.1	1337	1063.01	58303.2	3480.16
NM_001001614.1	1132	858.013	39	2.88414
NM_001001615.1	3203	2929.01	1466.29	31.7646
NM_001001616.1	2845	2571.01	2.13189	0.0526146
NM_001001733.2	2136	1862.01	13.9629	0.475816
NM_001001741.1	676	402.222	0	0
NM_001001742.1	1408	1134.01	7	0.391674
NM_001001743.1	841	567.013	0	0
NM_001001744.1	2416	2142.01	0	0
NM_001001745.1	1114	840.013	22.5965	1.70687
NM_001001746.1	1128	854.013	0	0
NM_001001747.2	7804	7530.01	77.9621	0.656951
NM_001001748.2	1506	1232.01	2177	112.121
NM_001001749.1	1686	1412.01	30.0085	1.3485
NM_001001750.2	1262	988.013	78925.7	5068.75
NM_001001751.2	1637	1363.01	11	0.51208
NM_001001752.1	1756	1482.01	46.289	1.98185
NM_001001753.1	1824	1550.01	2	0.0818728
NM_001001754.1	8460	8186.01	4.20938	0.032628
NM_001001755.1	3537	3263.01	8.97144	0.174457
NM_001001756.1	1820	1546.01	103	4.22736
NM_001001757.1	2160	1886.01	1.09211	0.0367422
NM_001001758.2	2675	2401.01	2.24833	0.059417
NM_001001759.1	3052	2778.01	1	0.0228408
NM_001001760.1	2779	2505.01	79.2204	2.00665
NM_001001761.2	1669	1395.01	1	0.0454849
NM_001001763.1	1737	1463.01	1	0.0433707
NM_001001764.1	1280	1006.01	21.9836	1.38656
NM_001001765.1	1196	922.013	168.389	11.5883
NM_001001766.1	978	704.013	222.602	20.0629
NM_001001767.2	2531	2257.01	3163.49	88.9361
NM_001001772.1	2182	1908.01	15.7573	0.524016
NM_001001773.1	2259	1985.01	15	0.479483
NM_001001774.1	3021	2747.01	42.0101	0.970371
NM_001001775.3	4041	3767.01	1	0.0168441
NM_001001776.1	1289	1015.01	233.182	14.577
NM_001001777.1	933	659.013	1257.93	121.117
NM_001001778.2	2409	2135.01	4159	123.604
NM_001001779.1	652	378.222	0	0
NM_001001780.1	270	47.9531	1	1.32321
NM_001001781.1	790	516.176	2	0.245854
NM_001001782.1	1930	1656.01	64.8121	2.48335
NM_001001783.1	556	282.463	5423	1218.21
NM_001001784.1	851	577.013	23.2742	2.55938
NM_001001785.1	2759	2485.01	391.688	10.0013
NM_001001858.2	905	631.013	3472.79	349.209
NM_001001879.1	2405	2131.01	551	16.4063
NM_001001897.1	2145	1871.01	124.765	4.23117
NM_001001899.1	2624	2350.01	877.813	23.7016
NM_001001901.2	1644	1370.01	26	1.20419
NM_001002242.1	1513	1239.01	614.313	31.46
NM_001002856.1	495	222	338.471	96.7419
NM_001003718.1	2496	2222.01	25.5266	0.72894
NM_001003797.1	2812	2538.01	41.5862	1.03968
NM_001004368.1	5336	5062.01	2151	26.9626
NM_001004369.1	1460	1186.01	743.882	39.7978
NM_001004370.1	1678	1404.01	2	0.0903866
NM_001004371.1	5423	5149.01	1855	22.8594
NM_001004372.1	910	636.013	388	38.7089
NM_001004373.1	1908	1634.01	317.978	12.3477
NM_001004374.2	610	336.257	1	0.188701
NM_001004375.2	502	228.931	4733	1311.83
NM_001004376.3	554	280.463	12931	2925.51
NM_001004378.2	1139	865.013	18461	1354.18
NM_001004379.1	883	609.013	18894	1968.53
NM_001004380.1	2870	2596.01	7951	194.339
NM_001004381.3	4991	4717.01	288	3.8741
NM_001004382.2	1675	1401.01	5	0.22645
