target_id	length	eff_length	est_counts	tpm
NM_001001127.1	1904	1628.49	2142	82.1072
NM_001001129.1	1479	1203.49	33.8047	1.7534
NM_001001131.1	843	567.488	15	1.64999
NM_001001189.1	1509	1233.49	322.218	16.3065
NM_001001192.1	1296	1020.49	202.6	12.393
NM_001001193.1	502	227.398	26	7.13728
NM_001001194.1	514	239.19	98	25.5758
NM_001001195.2	2523	2247.49	1	0.0277747
NM_001001201.1	1193	917.488	120.043	8.16736
NM_001001203.1	948	672.488	0	0
NM_001001291.2	754	478.541	0	0
NM_001001292.1	3971	3695.49	0	0
NM_001001293.1	2057	1781.49	495.171	17.3508
NM_001001294.1	1705	1429.49	2	0.0873365
NM_001001296.5	478	203.916	2416	739.591
NM_001001298.1	1544	1268.49	1	0.0492107
NM_001001299.2	1624	1348.49	107	4.95317
NM_001001300.1	2054	1778.49	220.632	7.74396
NM_001001301.1	2162	1886.49	2.49909	0.0826942
NM_001001302.1	5825	5549.49	0	0
NM_001001304.2	2221	1945.49	932	29.9043
NM_001001305.3	2792	2516.49	7.40874	0.183779
NM_001001310.4	834	558.488	0	0
NM_001001311.2	1592	1316.49	13	0.616414
NM_001001312.2	1725	1449.49	6	0.258394
NM_001001313.2	1991	1715.49	0	0
NM_001001314.2	1855	1579.49	0	0
NM_001001315.2	713	437.588	81881	11680.6
NM_001001316.1	1102	826.488	232.666	17.5728
NM_001001328.2	1251	975.488	354.883	22.7096
NM_001001337.1	1723	1447.49	0	0
NM_001001340.2	1393	1117.49	0	0
NM_001001341.1	1510	1234.49	0	0
NM_001001460.1	2089	1813.49	128.909	4.43727
NM_001001461.1	1128	852.488	51	3.73446
NM_001001462.1	3002	2726.49	614.109	14.0601
NM_001001463.2	2538	2262.49	269.323	7.43075
NM_001001464.1	2100	1824.49	25.5238	0.873274
NM_001001465.1	3613	3337.49	506.868	9.48028
NM_001001466.1	3187	2911.49	35.8659	0.768976
NM_001001467.1	1842	1566.49	1233	49.134
NM_001001468.1	2215	1939.49	2888	92.9515
NM_001001469.1	3733	3457.49	344.151	6.21348
NM_001001470.1	1359	1083.49	52.1231	3.00298
NM_001001471.1	2909	2633.49	3970	94.1034
NM_001001472.2	1711	1435.49	4076	177.248
