target_id	length	eff_length	est_counts	tpm
NM_001001127.1	1904	1522.64	1780	86.4782
NM_001001129.1	1479	1097.64	9.07684	0.611728
NM_001001131.1	843	463.334	44	7.02492
NM_001001189.1	1509	1127.64	255.384	16.7536
NM_001001192.1	1296	914.638	710.128	57.4341
NM_001001193.1	502	158.885	5	2.32793
NM_001001194.1	514	167.697	2	0.882243
NM_001001195.2	2523	2141.64	6.07235	0.209746
NM_001001201.1	1193	811.638	101.069	9.21169
NM_001001203.1	948	567.111	0	0
NM_001001291.2	754	377.239	0	0
NM_001001292.1	3971	3589.64	0	0
NM_001001293.1	2057	1675.64	446.064	19.6925
NM_001001294.1	1705	1323.64	64	3.57679
NM_001001296.5	478	141.335	971	508.22
NM_001001298.1	1544	1162.64	0	0
NM_001001299.2	1624	1242.64	67	3.98853
NM_001001300.1	2054	1672.64	203.121	8.98332
NM_001001301.1	2162	1780.64	2.77191	0.115156
NM_001001302.1	5825	5443.64	10.8197	0.147031
NM_001001304.2	2221	1839.64	1116	44.8761
NM_001001305.3	2792	2410.64	0	0
NM_001001310.4	834	454.564	1	0.162738
NM_001001311.2	1592	1210.64	4.66211	0.284873
NM_001001312.2	1725	1343.64	6	0.330333
NM_001001313.2	1991	1609.64	7.32382	0.336583
NM_001001314.2	1855	1473.64	0	0
NM_001001315.2	713	338.58	31856	6960.07
NM_001001316.1	1102	720.638	149.241	15.3199
NM_001001328.2	1251	869.638	496	42.1916
NM_001001337.1	1723	1341.64	0	0
NM_001001340.2	1393	1011.64	8.71043	0.636938
NM_001001341.1	1510	1128.64	14.4413	0.94653
NM_001001460.1	2089	1707.64	18.9618	0.821424
NM_001001461.1	1128	746.638	47	4.65662
NM_001001462.1	3002	2620.64	7.11608	0.200871
NM_001001463.2	2538	2156.64	0	0
NM_001001464.1	2100	1718.64	15.1959	0.654071
NM_001001465.1	3613	3231.64	2414.22	55.2633
NM_001001466.1	3187	2805.64	11.9261	0.314448
NM_001001467.1	1842	1460.64	611	30.9444
NM_001001468.1	2215	1833.64	1470	59.3044
NM_001001469.1	3733	3351.64	426.466	9.41261
NM_001001470.1	1359	977.638	32.209	2.43715
NM_001001471.1	2909	2527.64	1677	49.0796
NM_001001472.2	1711	1329.64	3853	214.362
NM_001001473.2	1681	1299.64	2.87285	0.163521
NM_001001527.1	522	173.667	0	0
NM_001001528.2	2949	2567.64	978.379	28.1875
NM_001001529.1	2178	1796.64	520.511	21.4315
NM_001001530.1	2085	1703.64	529.971	23.0122
NM_001001531.1	1642	1260.64	927	54.3967
