target_id	length	eff_length	est_counts	tpm
NM_001001127.1	1904	1638.61	2027	79.9518
NM_001001129.1	1479	1213.61	18.4336	0.981708
NM_001001131.1	843	577.609	24	2.68551
NM_001001189.1	1509	1243.61	311.83	16.2063
NM_001001192.1	1296	1030.61	188.34	11.8113
NM_001001193.1	502	237.162	36	9.81088
NM_001001194.1	514	249.064	115	29.8426
NM_001001195.2	2523	2257.61	16.8262	0.481711
NM_001001201.1	1193	927.609	123.313	8.59198
NM_001001203.1	948	682.609	0	0
NM_001001291.2	754	488.608	0	0
NM_001001292.1	3971	3705.61	0	0
NM_001001293.1	2057	1791.61	498.088	17.9686
NM_001001294.1	1705	1439.61	3	0.134687
NM_001001296.5	478	213.322	2455	743.817
NM_001001298.1	1544	1278.61	1	0.050549
NM_001001299.2	1624	1358.61	110	5.23297
NM_001001300.1	2054	1788.61	208.313	7.52752
NM_001001301.1	2162	1896.61	0	0
NM_001001302.1	5825	5559.61	1.9747	0.0229565
NM_001001304.2	2221	1955.61	856	28.2906
NM_001001305.3	2792	2526.61	0	0
NM_001001310.4	834	568.609	0	0
NM_001001311.2	1592	1326.61	5	0.2436
NM_001001312.2	1725	1459.61	2	0.0885612
NM_001001313.2	1991	1725.61	0	0
NM_001001314.2	1855	1589.61	0	0
NM_001001315.2	713	447.7	82062	11846.9
NM_001001316.1	1102	836.609	267.09	20.6341
NM_001001328.2	1251	985.609	345.164	22.6345
NM_001001337.1	1723	1457.61	4.95269	0.219609
NM_001001340.2	1393	1127.61	0	0
NM_001001341.1	1510	1244.61	0	0
NM_001001460.1	2089	1823.61	125.868	4.46103
NM_001001461.1	1128	862.609	58	4.34574
NM_001001462.1	3002	2736.61	551.22	13.0185
NM_001001463.2	2538	2272.61	282.851	8.04421
NM_001001464.1	2100	1834.61	20.3495	0.716903
NM_001001465.1	3613	3347.61	460.609	8.89299
NM_001001466.1	3187	2921.61	21.2266	0.469577
NM_001001467.1	1842	1576.61	1337	54.8097
NM_001001468.1	2215	1949.61	2850	94.4816
NM_001001469.1	3733	3467.61	322.636	6.01357
NM_001001470.1	1359	1093.61	61.2446	3.61956
NM_001001471.1	2909	2643.61	3846	94.029
NM_001001472.2	1711	1445.61	3841	171.729
NM_001001473.2	1681	1415.61	0	0
NM_001001527.1	522	257.013	0	0
NM_001001528.2	2949	2683.61	1272.88	30.6562
NM_001001529.1	2178	1912.61	770.856	26.0494
NM_001001530.1	2085	1819.61	302.753	10.7538
NM_001001531.1	1642	1376.61	6195	290.858
NM_001001603.1	1197	931.609	25	1.73443
NM_001001604.1	1128	862.609	3.9237	0.293989
NM_001001605.3	778	512.609	53.4124	6.73451
NM_001001606.1	231	40.5002	0	0
NM_001001607.2	511	246.089	1	0.262638
NM_001001608.2	604	338.777	2	0.381562
NM_001001609.2	655	389.742	8	1.32667
NM_001001610.2	672	406.742	13	2.06573
NM_001001611.2	693	427.7	19	2.87121
NM_001001613.1	1337	1071.61	58849.1	3549.39
NM_001001614.1	1132	866.609	37	2.75949
NM_001001615.1	3203	2937.61	1329.78	29.2573
NM_001001616.1	2845	2579.61	0	0
NM_001001733.2	2136	1870.61	19.139	0.661281
NM_001001741.1	676	410.742	0	0
NM_001001742.1	1408	1142.61	11	0.622222
NM_001001743.1	841	575.609	0	0
NM_001001744.1	2416	2150.61	0	0
NM_001001745.1	1114	848.609	27.9429	2.12821
NM_001001746.1	1128	862.609	0	0
NM_001001747.2	7804	7538.61	83.5561	0.716369
NM_001001748.2	1506	1240.61	2198	114.51
NM_001001749.1	1686	1420.61	16.6968	0.759644
NM_001001750.2	1262	996.609	82123.9	5325.92
NM_001001751.2	1637	1371.61	6	0.282729
NM_001001752.1	1756	1490.61	50.3794	2.18443
NM_001001753.1	1824	1558.61	5	0.20734
NM_001001754.1	8460	8194.61	2.79176	0.0220191
NM_001001755.1	3537	3271.61	16.3701	0.323399
NM_001001756.1	1820	1554.61	117	4.86424
NM_001001757.1	2160	1894.61	4	0.136455
NM_001001758.2	2675	2409.61	4.36057	0.116963
NM_001001759.1	3052	2786.61	0	0
NM_001001760.1	2779	2513.61	90.4492	2.32572
NM_001001761.2	1669	1403.61	3	0.138142
NM_001001763.1	1737	1471.61	0	0
NM_001001764.1	1280	1014.61	29.6206	1.88688
NM_001001765.1	1196	930.609	166.593	11.5702
NM_001001766.1	978	712.609	228.421	20.7174
NM_001001767.2	2531	2265.61	3076.48	87.7646
NM_001001772.1	2182	1916.61	11.4067	0.384659
NM_001001773.1	2259	1993.61	10	0.324198
NM_001001774.1	3021	2755.61	21.2771	0.499051
NM_001001775.3	4041	3775.61	1.57814	0.0270153
NM_001001776.1	1289	1023.61	219.901	13.8849
NM_001001777.1	933	667.609	1211.91	117.327
NM_001001778.2	2409	2143.61	4145	124.977
NM_001001779.1	652	386.742	0	0
NM_001001780.1	270	50.5899	2	2.55515
NM_001001781.1	790	524.609	1	0.123201
NM_001001782.1	1930	1664.61	66.0568	2.56481
NM_001001783.1	556	290.875	5446	1210.1
NM_001001784.1	851	585.609	32.8962	3.63069
NM_001001785.1	2759	2493.61	392.568	10.1751
NM_001001858.2	905	639.609	3391.76	342.737
NM_001001879.1	2405	2139.61	560	16.9162
NM_001001897.1	2145	1879.61	145.37	4.9987
NM_001001899.1	2624	2358.61	882.855	24.1926
NM_001001901.2	1644	1378.61	34	1.594
NM_001002242.1	1513	1247.61	673.676	34.8998
NM_001002856.1	495	230.232	318.512	89.4151
NM_001003718.1	2496	2230.61	35.9203	1.0408
NM_001003797.1	2812	2546.61	38.3475	0.973252
NM_001004368.1	5336	5070.61	2180	27.7873
NM_001004369.1	1460	1194.61	761.591	41.2046
NM_001004370.1	1678	1412.61	3	0.137262
NM_001004371.1	5423	5157.61	1895	23.7471
NM_001004372.1	910	644.609	420	42.1117
NM_001004373.1	1908	1642.61	297.994	11.7253
NM_001004374.2	610	344.777	1	0.187461
NM_001004375.2	502	237.162	4708	1283.05
NM_001004376.3	554	288.875	13214	2956.48
NM_001004378.2	1139	873.609	18729	1385.63
NM_001004379.1	883	617.609	18414	1927.01
NM_001004380.1	2870	2604.61	7796	193.455
NM_001004381.3	4991	4725.61	261	3.56971
NM_001004382.2	1675	1409.61	3.57077	0.163724
NM_001004383.1	2380	2114.61	22.7342	0.694865
NM_001004384.2	797	531.609	100	12.1579
NM_001004385.1	2214	1948.61	0	0
NM_001004386.1	2737	2471.61	3742.34	97.8618
NM_001004387.1	3712	3446.61	66.5784	1.24851
NM_001004388.3	3410	3144.61	10248.5	210.641
NM_001004389.2	1814	1548.61	4006.69	167.222
NM_001004390.2	549	283.932	2	0.455266
NM_001004391.1	2954	2688.61	130.084	3.12714
NM_001004392.2	4918	4652.61	19	0.263941
NM_001004393.1	705	439.7	2	0.293984
NM_001004395.1	3967	3701.61	2	0.0349212
NM_001004396.1	1048	782.609	487	40.2193
NM_001004397.1	1127	861.609	571.275	42.8534
NM_001004398.1	3220	2954.61	7	0.153126
NM_001004399.1	1158	892.609	4036	292.24
NM_001004400.2	1651	1385.61	839.769	39.1714
NM_001004401.1	2950	2684.61	2519	60.6453
NM_001004402.1	3297	3031.61	8293	176.802
NM_001004403.2	1809	1543.61	991	41.4941
NM_001004404.2	2370	2104.61	45.8423	1.40781
NM_001004405.2	3451	3185.61	40.474	0.821172
NM_001004406.1	1369	1103.61	59.4132	3.47951
NM_001004407.1	868	602.609	125	13.4068
NM_001004408.2	5951	5685.61	27	0.306928
NM_001004409.2	2576	2310.61	259.039	7.24584
NM_001004410.1	3452	3186.61	1242	25.1908
NM_001004411.1	1950	1684.61	123.362	4.73294
NM_001004412.1	2716	2450.61	127	3.3495
NM_001004413.2	2784	2518.61	1022	26.2265
NM_001004414.2	528	262.987	3.73037	0.916787
NM_001004429.3	2846	2580.61	1708.43	42.7884
NM_001004493.4	8330	8064.61	0	0
NM_001004709.4	7946	7680.61	0	0
NM_001004765.2	1889	1623.61	2.98838	0.118961
NM_001004766.1	1728	1462.61	823	36.3682
NM_001004767.1	2271	2005.61	224.89	7.24725
NM_001004768.1	2584	2318.61	1311	36.5448
NM_001004769.1	1154	888.609	12.7774	0.929353
NM_001005345.1	2159	1893.61	275.828	9.41452
NM_001005346.1	2635	2369.61	169	4.60956
NM_001005347.2	2991	2725.61	104.773	2.48447
NM_001005427.1	1891	1625.61	87	3.45902
NM_001005431.1	1437	1171.61	338.269	18.6608
NM_001005571.1	1646	1380.61	4.89637	0.229221
NM_001005616.1	3322	3056.61	13.6663	0.288976
NM_001005618.1	3887	3621.61	3599	64.2289
NM_001005791.1	1433	1167.61	451	24.9649
NM_001005796.2	2565	2299.61	218.84	6.15067
NM_001005798.1	4026	3760.61	1624.69	27.923
NM_001005800.1	3054	2788.61	304.018	7.0463
NM_001005802.1	1036	770.609	1092	91.588
NM_001005805.1	1177	911.609	228.025	16.1668
NM_001005808.2	2905	2639.61	1613.47	39.5069
NM_001005811.1	4422	4156.61	213.799	3.32443
