target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	326.032	0	0
NM_001281925.1	634	407.281	249.874	49.7165
NM_001285876.1	834	607.125	8.31564	1.10991
NM_001286187.1	1110	883.059	153.414	14.0782
NM_001290408.1	830	603.125	2	0.268717
NM_001291139.1	4671	4444.06	4.5	0.082055
NM_001291140.1	4671	4444.06	4.5	0.082055
NM_001291520.1	4282	4055.06	549.755	10.9861
NM_001293736.1	2063	1836.06	11.0692	0.488542
NM_001301748.1	4136	3909.06	745.975	15.4641
XM_004600099.2	4960	4733.06	12	0.205453
XM_004600101.2	2089	1862.06	272.182	11.8451
XM_004600104.2	2631	2404.06	142.502	4.8034
XM_004600106.2	1814	1587.06	764	39.0097
XM_004600110.2	5382	5155.06	0	0
XM_004600111.2	7707	7480.06	371.116	4.02047
XM_004600112.2	2780	2553.06	374	11.8709
XM_004600113.2	6730	6503.06	1085	13.5202
XM_004600116.2	4584	4357.06	792	14.7301
XM_004600117.2	5632	5405.06	582.575	8.73421
XM_004600118.2	3291	3064.06	2.49489	0.0659821
XM_004600119.2	4040	3813.06	140.188	2.97926
XM_004600122.3	1286	1059.06	175	13.3903
XM_004600124.2	2122	1895.06	0	0
XM_004600126.2	8802	8575.06	0	0
XM_004600127.2	8714	8487.06	95.4303	0.911175
XM_004600128.2	1680	1453.06	0	0
XM_004600129.2	3277	3050.06	511.066	13.5782
XM_004600134.2	3956	3729.06	88	1.9123
XM_004600135.2	2791	2564.06	120.474	3.80747
XM_004600136.2	2646	2419.06	417	13.9689
XM_004600137.2	2111	1884.06	332.608	14.3058
XM_004600138.2	5001	4774.06	688.813	11.6919
XM_004600140.2	6744	6517.06	0.0666655	0.000828938
XM_004600145.3	7206	6979.06	252.149	2.92774
XM_004600146.2	4518	4291.06	217.148	4.10075
XM_004600147.2	3462	3235.06	14.671	0.367495
XM_004600156.2	2914	2687.06	1	0.0301575
XM_004600157.2	8233	8006.06	82.6581	0.836641
XM_004600158.2	8206	7979.06	0	0
XM_004600160.2	7984	7757.06	0	0
XM_004600162.2	7895	7668.06	419.342	4.43155
XM_004600163.2	822	595.125	0	0
