target_id	length	eff_length	est_counts	tpm
NM_001001127.1	1904	1521.54	3084	126.525
NM_001001129.1	1479	1096.54	24.0496	1.36908
NM_001001131.1	843	462.539	76	10.2568
NM_001001189.1	1509	1126.54	445.485	24.6849
NM_001001192.1	1296	913.543	648.981	44.3455
NM_001001193.1	502	156.719	26	10.3561
NM_001001194.1	514	165.601	40	15.0779
NM_001001195.2	2523	2140.54	6.88192	0.200693
NM_001001201.1	1193	810.543	125.359	9.65444
NM_001001203.1	948	565.715	0	0
NM_001001291.2	754	376.12	0	0
NM_001001292.1	3971	3588.54	6.69433	0.116449
NM_001001293.1	2057	1674.54	738.966	27.547
NM_001001294.1	1705	1322.54	77	3.63435
NM_001001296.5	478	139.265	1479	662.939
NM_001001298.1	1544	1161.54	3	0.161225
NM_001001299.2	1624	1241.54	31	1.55864
NM_001001300.1	2054	1671.54	479.514	17.9073
NM_001001301.1	2162	1779.54	1.16246	0.0407772
NM_001001302.1	5825	5442.54	0	0
NM_001001304.2	2221	1838.54	1270	43.1197
NM_001001305.3	2792	2409.54	3.64092	0.0943241
NM_001001310.4	834	453.815	0	0
NM_001001311.2	1592	1209.54	5	0.258045
NM_001001312.2	1725	1342.54	8	0.37197
NM_001001313.2	1991	1608.54	6.79409	0.26366
NM_001001314.2	1855	1472.54	0	0
NM_001001315.2	713	337.204	40509	7499.04
NM_001001316.1	1102	719.543	117.814	10.2209
NM_001001328.2	1251	868.543	549.308	39.4794
NM_001001337.1	1723	1340.54	9.19219	0.42804
NM_001001340.2	1393	1010.54	28.7579	1.77643
NM_001001341.1	1510	1127.54	25.6231	1.41855
NM_001001460.1	2089	1706.54	63.8815	2.33671
NM_001001461.1	1128	745.543	442	37.008
NM_001001462.1	3002	2619.54	24.5769	0.585662
NM_001001463.2	2538	2155.54	385.774	11.1718
NM_001001464.1	2100	1717.54	27.8115	1.0108
NM_001001465.1	3613	3230.54	1355.6	26.1941
NM_001001466.1	3187	2804.54	50.8772	1.13242
NM_001001467.1	1842	1459.54	977	41.7853
NM_001001468.1	2215	1832.54	2353	80.1519
NM_001001469.1	3733	3350.54	84.1052	1.56694
NM_001001470.1	1359	976.543	67.9105	4.34102
NM_001001471.1	2909	2526.54	2581	63.7687
NM_001001472.2	1711	1328.54	4850	227.883
NM_001001473.2	1681	1298.54	6.88462	0.330956
NM_001001527.1	522	171.93	0	0
NM_001001528.2	2949	2566.54	2370.66	57.6589
NM_001001529.1	2178	1795.54	612.495	21.2938
NM_001001530.1	2085	1702.54	920.405	33.7464
