target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	302.108	0	0
NM_001281925.1	634	382.661	354.569	70.2399
NM_001285876.1	834	582.16	7.97963	1.03905
NM_001286187.1	1110	857.945	398.579	35.217
NM_001290408.1	830	578.16	1	0.131114
NM_001291139.1	4671	4418.94	3	0.0514637
NM_001291140.1	4671	4418.94	3	0.0514637
NM_001291520.1	4282	4029.94	306.956	5.77398
NM_001293736.1	2063	1810.94	6.70541	0.280684
NM_001301748.1	4136	3883.94	714.461	13.9445
XM_004600099.2	4960	4707.94	11	0.177117
XM_004600101.2	2089	1836.94	240.909	9.94156
XM_004600104.2	2631	2378.94	213.881	6.81532
XM_004600106.2	1814	1561.94	767	37.2244
XM_004600110.2	5382	5129.94	2	0.0295539
XM_004600111.2	7707	7454.94	256.888	2.61214
XM_004600112.2	2780	2527.94	284	8.51626
XM_004600113.2	6730	6477.94	447.329	5.23465
XM_004600116.2	4584	4331.94	620	10.8494
XM_004600117.2	5632	5379.94	311	4.38208
XM_004600118.2	3291	3038.94	0	0
XM_004600119.2	4040	3787.94	177.293	3.54802
XM_004600122.3	1286	1033.94	155	11.364
XM_004600124.2	2122	1869.94	0	0
XM_004600126.2	8802	8549.94	0	0
XM_004600127.2	8714	8461.94	25.2617	0.226303
XM_004600128.2	1680	1427.94	0	0
XM_004600129.2	3277	3024.94	282.276	7.07383
XM_004600134.2	3956	3703.94	55	1.12563
XM_004600135.2	2791	2538.94	127.521	3.80738
XM_004600136.2	2646	2393.94	467	14.7877
XM_004600137.2	2111	1858.94	156.989	6.40176
XM_004600138.2	5001	4748.94	281.418	4.49214
XM_004600140.2	6744	6491.94	0	0
XM_004600145.3	7206	6953.94	260.116	2.83552
XM_004600146.2	4518	4265.94	183.334	3.25781
XM_004600147.2	3462	3209.94	11.5501	0.272763
XM_004600156.2	2914	2661.94	0	0
XM_004600157.2	8233	7980.94	22.3901	0.212666
XM_004600158.2	8206	7953.94	72.4292	0.690286
XM_004600160.2	7984	7731.94	0	0
XM_004600162.2	7895	7642.94	373.181	3.70132
XM_004600163.2	822	570.16	0	0
XM_004600165.2	3870	3617.94	254.39	5.3301
XM_004600170.2	2808	2555.94	2	0.0593166
XM_004600171.2	7949	7696.94	0.00480236	4.7297e-05
XM_004600172.2	1592	1339.94	366	20.7058
XM_004600174.2	915	663.16	12942.6	1479.45
XM_004600175.2	5371	5118.94	328.441	4.8638
XM_004600178.3	4251	3998.94	108	2.04728
XM_004600179.2	4101	3848.94	950	18.7103
XM_004600180.2	4123	3870.94	58	1.13582
XM_004600189.2	589	338.189	853	191.2
XM_004600194.3	3168	2915.94	1204.06	31.3016
XM_004600197.2	971	719.092	2	0.210835
XM_004600198.2	4479	4226.94	525	9.41522
XM_004600201.2	825	573.16	98.9717	13.0898
XM_004600205.3	803	551.16	522.969	71.9276
XM_004600206.3	1632	1379.94	1410	77.456
XM_004600208.2	1445	1192.94	16.976	1.07873
XM_004600210.2	823	571.16	9075	1204.44
XM_004600212.2	2583	2330.94	0	0
XM_004600213.2	2449	2196.94	33.4661	1.15474
XM_004600214.3	3219	2966.94	10464.7	267.372
XM_004600215.2	6567	6314.94	0	0
XM_004600216.3	1298	1045.94	863	62.5461
XM_004600219.3	5369	5116.94	33.6813	0.498972
XM_004600220.2	2387	2134.94	355	12.6049
XM_004600221.3	1614	1361.94	66.764	3.71604
XM_004600222.3	1614	1361.94	0	0
XM_004600223.2	1916	1663.94	12.9916	0.591865
XM_004600224.3	1780	1527.94	2.24436	0.111348
XM_004600225.2	8247	7994.94	3281.37	31.1127
XM_004600226.2	3051	2798.94	507.136	13.735
XM_004600227.3	1474	1221.94	193.329	11.9934
XM_004600228.2	1637	1384.94	20.1213	1.10134
XM_004600229.2	4150	3897.94	34.1047	0.663248
XM_004600230.3	661	409.464	374	69.2395
XM_004600231.2	942	690.092	0	0
XM_004600232.2	960	708.092	0	0
XM_004600233.2	4351	4098.94	42.3743	0.78366
XM_004600234.3	1767	1514.94	3	0.150114
XM_004600235.2	1156	903.945	0	0
XM_004600236.2	1123	870.945	11.848	1.03122
XM_004600237.2	1105	852.945	32.1416	2.85656
XM_004600238.2	1069	816.945	2080.01	193.006
XM_004600242.2	1830	1577.94	0	0
XM_004600246.2	1381	1128.94	258	17.3239
XM_004600247.3	4263	4010.94	557.809	10.5423
XM_004600248.2	1556	1303.94	434	25.2307
XM_004600251.2	5557	5304.94	5.00058	0.0714558
XM_004600252.2	3280	3027.94	31.7437	0.794708
XM_004600254.2	1413	1160.94	3304.36	215.762
XM_004600255.2	2627	2374.94	752.691	24.0249
XM_004600262.2	4525	4272.94	464	8.23168
XM_004600269.2	4253	4000.94	11.4596	0.217123
XM_004600270.2	3210	2957.94	94	2.40899
XM_004600271.2	1637	1384.94	0	0
XM_004600273.1	513	264.637	0	0
XM_004600274.2	8108	7855.94	14.2106	0.137124
XM_004600275.2	942	690.092	0	0
XM_004600276.2	1540	1287.94	373	21.9538
XM_004600282.2	12312	12059.9	66.9622	0.420903
