target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	311.055	86	26.9376
NM_001281925.1	634	387.353	101.973	25.6492
NM_001285876.1	834	581.547	13.1292	2.19964
NM_001286187.1	1110	857.107	298.783	33.964
NM_001290408.1	830	577.547	0	0
NM_001291139.1	4671	4418.11	6.5	0.143342
NM_001291140.1	4671	4418.11	6.5	0.143342
NM_001291520.1	4282	4029.11	687.427	16.6232
NM_001293736.1	2063	1810.11	1	0.0538261
NM_001301748.1	4136	3883.11	1066.48	26.759
XM_004600099.2	4960	4707.11	17	0.351878
XM_004600101.2	2089	1836.11	142.519	7.56262
XM_004600104.2	2631	2378.11	91.9451	3.76699
XM_004600106.2	1814	1561.11	3057	190.792
XM_004600110.2	5382	5129.11	13	0.246944
XM_004600111.2	7707	7454.11	192.543	2.51669
XM_004600112.2	2780	2527.11	192	7.40244
XM_004600113.2	6730	6477.11	299.035	4.49819
XM_004600116.2	4584	4331.11	421	9.47066
XM_004600117.2	5632	5379.11	308	5.57876
XM_004600118.2	3291	3038.11	75	2.40522
XM_004600119.2	4040	3787.11	479.275	12.3303
XM_004600122.3	1286	1033.11	153	14.4292
XM_004600124.2	2122	1869.11	0	0
XM_004600126.2	8802	8549.11	0	0
XM_004600127.2	8714	8461.11	55.0073	0.633418
XM_004600128.2	1680	1427.11	0	0
XM_004600129.2	3277	3024.11	309.627	9.97561
XM_004600134.2	3956	3703.11	40	1.05242
XM_004600135.2	2791	2538.11	60.6153	2.32686
XM_004600136.2	2646	2393.11	324	13.1911
XM_004600137.2	2111	1858.11	219.511	11.5102
XM_004600138.2	5001	4748.11	452.869	9.29286
XM_004600140.2	6744	6491.11	0	0
XM_004600145.3	7206	6953.11	148.57	2.08185
XM_004600146.2	4518	4265.11	34.5165	0.788486
XM_004600147.2	3462	3209.11	33.4116	1.0144
XM_004600156.2	2914	2661.11	0	0
XM_004600157.2	8233	7980.11	0.428052	0.00522619
XM_004600158.2	8206	7953.11	17.9274	0.219623
XM_004600160.2	7984	7731.11	0	0
XM_004600162.2	7895	7642.11	125.645	1.60187
XM_004600163.2	822	569.661	0	0
XM_004600165.2	3870	3617.11	126.552	3.40882
XM_004600170.2	2808	2555.11	9	0.343187
XM_004600171.2	7949	7696.11	27.3633	0.346414
XM_004600172.2	1592	1339.11	304	22.1185
XM_004600174.2	915	662.177	8991.34	1322.96
XM_004600175.2	5371	5118.11	248.569	4.73188
XM_004600178.3	4251	3998.11	82	1.99828
XM_004600179.2	4101	3848.11	685	17.3437
XM_004600180.2	4123	3870.11	28	0.704908
XM_004600189.2	589	344.797	563	159.09
XM_004600194.3	3168	2915.11	1111.3	37.1427
XM_004600197.2	971	718.107	0	0
XM_004600198.2	4479	4226.11	479	11.0431
XM_004600201.2	825	572.547	138.969	23.6485
XM_004600205.3	803	550.883	723.24	127.915
XM_004600206.3	1632	1379.11	1163	82.1635
XM_004600208.2	1445	1192.11	139.81	11.4267
XM_004600210.2	823	570.661	4327	738.764
XM_004600212.2	2583	2330.11	0	0
XM_004600213.2	2449	2196.11	40.64	1.80301
XM_004600214.3	3219	2966.11	7390.56	242.766
XM_004600215.2	6567	6314.11	0	0
XM_004600216.3	1298	1045.11	801	74.6739
XM_004600219.3	5369	5116.11	108.758	2.07118
XM_004600220.2	2387	2134.11	452	20.6357
XM_004600221.3	1614	1361.11	369.878	26.4766
XM_004600222.3	1614	1361.11	0	0
XM_004600223.2	1916	1663.11	132.284	7.74968
XM_004600224.3	1780	1527.11	67.8386	4.32817
XM_004600225.2	8247	7994.11	13953	170.057
XM_004600226.2	3051	2798.11	592.279	20.6234
XM_004600227.3	1474	1221.11	120.844	9.64201
XM_004600228.2	1637	1384.11	4.52323	0.318402
XM_004600229.2	4150	3897.11	283.581	7.08978
XM_004600230.3	661	412.935	346	81.6379
XM_004600231.2	942	689.177	0	0
XM_004600232.2	960	707.107	0	0
XM_004600233.2	4351	4098.11	86.6034	2.05897
XM_004600234.3	1767	1514.11	1	0.0643488
XM_004600235.2	1156	903.107	15.0104	1.61938
XM_004600236.2	1123	870.107	29.2388	3.27404
XM_004600237.2	1105	852.107	40.723	4.65632
XM_004600238.2	1069	816.107	2465.03	294.288
XM_004600242.2	1830	1577.11	0	0
XM_004600246.2	1381	1128.11	434	37.4832
XM_004600247.3	4263	4010.11	431.297	10.4789
XM_004600248.2	1556	1303.11	514	38.4309
XM_004600251.2	5557	5304.11	31	0.569438
XM_004600252.2	3280	3027.11	46.0646	1.48264
XM_004600254.2	1413	1160.11	739.879	62.1383
XM_004600255.2	2627	2374.11	950	38.9871
XM_004600262.2	4525	4272.11	594	13.547
XM_004600269.2	4253	4000.11	76.2555	1.85736
XM_004600270.2	3210	2957.11	125	4.11851
XM_004600271.2	1637	1384.11	68.2297	4.80287
XM_004600273.1	513	276.838	0	0
XM_004600274.2	8108	7855.11	15.2915	0.189669
XM_004600275.2	942	689.177	0	0
XM_004600276.2	1540	1287.11	376	28.4623
XM_004600282.2	12312	12059.1	38.4098	0.31033
XM_004600285.3	2958	2705.11	1083	39.0069
XM_004600286.2	1233	980.107	0	0
XM_004600287.2	1296	1043.11	0	0
XM_004600288.2	6654	6401.11	301	4.58151
XM_004600291.2	6566	6313.11	0	0
XM_004600292.2	660	411.977	1310	309.81
XM_004600294.2	2622	2369.11	1.91027e-05	7.85612e-07
XM_004600295.2	2616	2363.11	0	0
XM_004600296.2	2592	2339.11	24	0.999673
XM_004600297.2	2358	2105.11	0	0
XM_004600298.2	2328	2075.11	0	0
XM_004600301.3	4053	3800.11	358.569	9.19337
XM_004600308.2	4193	3940.11	949.452	23.4781
XM_004600309.2	3572	3319.11	724	21.2527
XM_004600310.2	778	526.042	189.468	35.0923
XM_004600311.2	3079	2826.11	455	15.6863
XM_004600314.2	2134	1881.11	1917	99.2901
XM_004600319.2	1254	1001.11	20	1.94647
XM_004600321.2	713	462.454	0	0
XM_004600332.2	1479	1226.11	0	0
XM_004600334.1	639	392.235	0	0
XM_004600336.2	534	294.924	0	0
XM_004600337.1	537	297.404	0	0
XM_004600339.2	750	498.45	0	0
XM_004600342.2	1198	945.107	79	8.1441
XM_004600343.2	3025	2772.11	9.05647	0.318307
XM_004600347.2	4854	4601.11	0	0
XM_004600349.2	4531	4278.11	218	4.9648
XM_004600353.2	573	330.18	0	0
XM_004600354.2	588	344.008	0	0
XM_004600360.2	588	344.008	0	0
XM_004600365.2	1488	1235.11	0	0
XM_004600369.3	5832	5579.11	35.175	0.61428
XM_004600370.2	603	358.118	0	0
